362;Kaart: *VIII*.B.g.11 (Dk38-7);;;;Gaatje in kaart (middenboven);021591;v;"De Velouwe : het laetste vierdeel van Gelderlandt door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
363;Kaart: *VIII*.B.g.12 (Dk38-7);;;;;021592;v;"Zutphen = door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
364;Kaart: *VIII*.B.g.13 (Dk38-7);;;;;021593;v;"Het Graeffschap Zutphen : driede vierdeel van Gelderlandt door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
365;Kaart: *VIII*.B.g.14 (Dk38-7);;;;;021594;v;"Dotekom ; door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
366;Kaart: *VIII*.B.g.15 (Dk38-7);;;;;021595;v;"Nieu Stadt, Susteren, Vucht ; door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
367;Kaart: *VIII*.B.g.16 (Dk38-7);;;;;021596;v;"Doesburg door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
368;Kaart: *VIII*.B.g.17 (Dk38-7);;;;;021597;v;Syn hoocheyts wiltbaen tot Dyren is Ao. 1648 ende 49 …  gepubliceerd in 1654;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
369;Kaart: *VIII*.B.g.18 (Dk38-7);;;;;021598;v;"Wachtendonck ; door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
370;Kaart: *VIII*.B.g.19 (Dk38-7);;;;;021599;v;"Roermond door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;Kaart: *VIII*.B.g.20 (Dk38-7);;;;;021600;v;"Ruermond het over vierdeel van Gelderlandt door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
372;Kaart: *VIII*.B.g.21 (Dk38-7);;;;Al eens gedaan maar moet volgens mij opnieuw.;021601;v;"Venloa door Geelkercken, Nicolaas van; gepubliceerd in 1654";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
373;Kaart: *VIII*.B.g.22 (Dk38-7);;;;Overslaan, zie KAART: Moll 98 (Dk41-8);x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
374;Kaart: *VIII*.B.g.23 (Dk38-7);;;;Overslaan, zie KAART: Ackersdijck 78 (Dk26-7);x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
375;Kaart: *VIII*.B.g.24 (Dk38-7);;;;Overslaan, zie KAART: Moll 102 (Dk41-9);x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
376;Kaart: *VIII*.B.g.25 (Dk38-7);;;;Nog scannen, zie B.g.33, beiden worden gedaan!;021605;v;"Novissima Comitatus Zutphaniae totiusque fluminis Isulae descriptio ; gepubliceerd in 1690";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
377;Kaart: *VIII*.B.g.26a (Dk38-7);;;;Mail Marco KH #4 Alle drie scannen, als deel van alephnr.;022416;v;Kaart figuratief van den Waal-stroom, van Schenken-schans tot beneeden het Canaal te Pannerden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
378;Kaart: *VIII*.B.g.26b (Dk38-7);;;;Mail Marco KH #4;022417;v;Kaart figuratief van den Waal-stroom, van Schenken-schans tot beneeden het Canaal te Pannerden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
379;Kaart: *VIII*.B.g.26c (Dk38-7);;;;Mail Marco KH #4;022418;v;Kaart figuratief van den Waal-stroom, van Schenken-schans tot beneeden het Canaal te Pannerden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
380;Kaart: *VIII*.B.g.27a (Dk38-7);;;;Mail Marco KH #3 > verwerkt, kan gescand worden;021801;v;Caart figuratif van het Spyck, en Ossewaart de rivieren boven, en needer Rhyn ... gepubliceerd in 1744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
381;Kaart: *VIII*.B.g.27b (Dk38-7);;;;Mail Marco KH #3 > verwerkt, kan gescand worden;021802;v;Caart figuratif van het Spyck, en Ossewaart de rivieren boven, en needer Rhyn ... gepubliceerd in 1744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
382;Kaart: *VIII*.B.g.28 (Dk38-7);;;;Overslaan, zie Kaart: Ackersdijck 80 (Dk26-7);x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
383;Kaart: *VIII*.B.g.29 (Dk38-7);;;;;021608;v;"Ducatus Geldriae et Zutphaniae comitatus door Visscher, Nicolaas; gepubliceerd in 1690";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
384;Kaart: *VIII*.B.g.30 (Dk38-7);;;;;021609;v;"Ducatus Geldriae nec non comitatius Zutphaniae cum adjacentibus regionibus ; gepubliceerd in 1640";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
385;Kaart: *VIII*.B.g.31 (Dk38-8);;;;;021610;v;"Nieumegen = door Geelkerck, Isaac van; gepubliceerd in 1639";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
386;Kaart: *VIII*.B.g.32 (Dk38-8);;;;;021611;v;"Nieuwe kaart van 't Kwartier De Veluwe ; gepubliceerd in 1741";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
387;Kaart: *VIII*.B.g.33 (Dk38-8);;;;Zie B.g.25, beiden worden gescand.;021666;v;"Novissima Comitatus Zutphaniae totiusque fluminis Isulae descriptio ; gepubliceerd in 1690";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
388;Kaart: *VIII*.B.g.34 (Dk38-8);;;;;021612;v;"Nieuwe kaart van 't kwartier Zutphen ; gepubliceerd in 1741";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
389;Kaart: *VIII*.B.g.35 (Dk38-8);;;;;021613;v;"Ducatus Geldriae novissima descriptio door Berckenrode, Balthasar Florisz. van; gepubliceerd in 1629";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
390;Kaart: *VIII*.B.g.36 (Dk38-8);;;x;;021614;v;"Comitatus Zutphania ; gepubliceerd in 1650";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
391;Kaart: *VIII*.B.g.37 (Dk38-8);;;;;021615;v;Plan van de loop van de rivier de Rhijn tusschen Rheenen en het dorp Heusden ... gepubliceerd in 1750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
392;Kaart: *VIII*.B.g.38 (Dk38-8);;;;;021616;v;"[Kaart van de ... Benedenwaard ten zuiden van Arnhem na de dijkbreuken van 1740 en 1751]; gepubliceerd in 1752";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
393;Kaart: *VIII*.B.g.39 (Dk38-8);;;;;021617;v;"Naaukeurige aftekening van den loop der rivieren by Schenkenschans.; gepubliceerd in 1741";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
394;Kaart: *VIII*.B.g.40 (Dk38-8);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
395;Kaart: *VIII*.B.g.41 (Dk38-8);;;x;;021618;v;"[Serie getekende kaarten van de rivieren bij Schenkenschans en de Bijlandsche Waard]; gepubliceerd in 1751";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
396;Kaart: *VIII*.B.g.42 (Dk38-8);;;;;021619;v;Caarte figuratif, van de doorbraak in den Spijksen Dijk ... gepubliceerd in 1744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
397;Kaart: *VIII*.B.g.43 (Dk38-8);;;x;;021620;v;Descriptio fluminum Rheni, Vahalis et Mosae a Rheno Berca ad Goricomium ... gepubliceerd in 1630;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
398;Kaart: *VIII*.B.g.44 (Dk38-8);;;;;021621;v;Kaart der waare gedaante en groote des Bylandschen Waards ... gepubliceerd in 1773;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
399;Kaart: *VIII*.B.g.45 (Dk38-8);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
400;Kaart: *VIII*.B.g.46 (Dk38-8);;;;;021622;v;Kaart, welke afbeeld de gedaante van den Kleefschen Polder genoemd De Pley ... gepubliceerd in 1770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
401;Kaart: *VIII*.B.g.47 (Dk38-8);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
402;Kaart: *VIII*.B.g.48 (Dk38-8);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
403;Kaart: *VIII*.B.g.49 (Dk38-8);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
404;Kaart: *VIII*.B.g.50 (Dk38-8);;;;;021623;v;Caart van het Pannerdense Canaal, versanden mond der Needer Rhijn … gepubliceerd in 1763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
405;KAART: *VIII*.B.g.51 (Dk38-9);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
406;Kaart: *VIII*.B.g.52;;;;Al gescand KAART: *VIII*.B.b.72 (Dk38-2);x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
407;Kaart: *VIII*.B.g.53 (Dk38-9);;;;;021632;v;"Nieuwe caart van de situatie en rivier te Herwen ... in het begin van Juny 1758 ; gepubliceerd in 1758";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
408;Kaart: *VIII*.B.g.54 (Dk38-9);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
409;Kaart: *VIII*.B.g.55 (Dk38-9);;;;;021633;v;Kaart van den ingang van het Panderse canaal … gepubliceerd in 1744;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
410;Kaart: *VIII*.B.g.56 (Dk38-9);;;;Wel gedaan, maar stukje afgesneden en twijfel over de scherpte.;021634;v;Nieuwelijx gegraavene doorvaart bij Panderen getrokken van de Waal in den Rijn … gepubliceerd in 1710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
411;Kaart: *VIII*.B.g.57 (Dk38-9);;;;;021635;v;Kaart van de Rivier de Whaal met de wederzijdsche oevers … gepubliceerd in 1778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
412;Kaart: *VIII*.B.g.58 (Dk38-9);;;;;021636;v;Kaa[r]t van de cituatie tussen Maas en Waal omtrent de steeden Grave en Nimegen ... gepubliceerd in 1792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
413;Kaart: *VIII*.B.g.59 (Dk38-9);;;;;021637;v;Kaart van de allodiale goederen de Kruysberg en Neerheyden ... gepubliceerd in 1806;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
414;KAART: *VIII*.B.g.60 (Dk38-9);;X;;;021638;v;"Topographische kaart van de provincie Gelderland ; gepubliceerd in 1843";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
415;Kaart: *VIII*.B.g.61 (Dk38-9);;;;;021639;v;Kaart van het Loo en van deszelfs omstreken ... gepubliceerd in 1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
416;Kaart: *VIII*.B.g.62 (Dk38-9);;;;;021640;v;Kaart van het paleis en park het Loo … gepubliceerd in 1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
417;Kaart: *VIII*.B.g.63 (Dk38-9);;;;;021641;v;Kaart van de provincie Gelderland ... gepubliceerd in 1868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
418;KAART: *VIII*.B.h.1 (Dk38-10);;;;Nog naar kijken, zie antwoord #4 marco. Beter alleen Bh1b? Of is het zo goed, als er twee versch items zijn?;021642;v;"Utrecht Aertsbisdom door Vianen, Adam van; gepubliceerd in 1651";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
419;KAART: *VIII*.B.h.1b (Dk38-10);;;;;021702;v;"Vtrecht Aertsbisdom door Vianen, Adam van; gepubliceerd in 1621";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
420;Kaart: *VIII*.B.h.2 (Dk38-10);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
421;Kaart: *VIII*.B.h.3 (Dk38-10);;;;Al eens gedaan maar moet volgens mij opnieuw.;021643;v;Nieuwe en nette aftekening vande door gravinge die er staat te geschieden … gepubliceerd in 1719/25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
422;Kaart: *VIII*.B.h.4 (Dk38-10);;;;Al eens gedaan maar moet volgens mij opnieuw (scheef).;021644;v;"Nieuwe kaert van Loenen.; gepubliceerd in 1727";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
423;Kaart: *VIII*.B.h.5 (Dk38-10);;;;;021645;v;"[Kaart van Utrecht naar Maarssen]; gepubliceerd in 1800";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
424;Kaart: *VIII*.B.h.6 (Dk38-10);;;;Is 2x gescand, mergen werkt niet goed. Nog oplossing voor bedenken.;021646;v;"[Kaart van Utrecht naar Woerden en Oudewater]; gepubliceerd in 1800";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;Kaart: *VIII*.B.h.7 (Dk38-10);;;;Zie Moll 92, die wordt overgeslagen. Dit is de betere.;021647;v;Deze nieuwe kaart van Gooilandt word met schuldige eerbiedigheidt aan ... gepubliceerd in 1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;Kaart: *VIII*.B.h.8 (Dk38-10);;;;Al eens gedaan maar moet volgens mij opnieuw.;021648;v;T’Concept vande platgrondighe afbeeldingh des oude en niwe stad Utrecht ... gepubliceerd in 1664;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;Kaart: *VIII*.B.h.9a (Dk38-10);;;;Al eens gedaan maar moet volgens mij opnieuw.;021649;v;"Tabula nova provinciae Ultrajectinae ; gepubliceerd in 1700";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;Kaart: *VIII*.B.h.9b (Dk38-10);;;;Al eens gedaan maar moet opnieuw, zie bh 24 en Ack 82. (#3);021650;v;"Tabula nova provinciae Ultrajectinae ; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;Kaart: *VIII*.B.h.10 (Dk38-10);;;;;021651;v;"Statistieke kaart van de provincie Utrecht door Kasteele, Leonard van de; gepubliceerd in 1860";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;KAART: *VIII*.B.h.11 (Dk38-10);;X;;De Blonk variant staat al online, maar dit is nog de oude scan. Nieuwe versie moet er nog op komen.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;Kaart: *VIII*.B.h.12 (Dk38-10);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;Kaart: *VIII*.B.h.13 (Dk38-10);;;;Zie KAART: *VIII*.B.h.36. Bh13 wordt gescand, is beter.;021653;v;"De nieuwe platte grond kaart van Uit-recht op zyn schoonst en sterrkst, anno 1670 door Roij, Bernard de; gepubliceerd in 1670";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;Kaart: *VIII*.B.h.14 (Dk38-10);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;Kaart: *VIII*.B.h.15 (Dk38-10);;;;;021654;v;"Vtrecht Aertsbisdom ; gepubliceerd in 1842";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;Kaart: *VIII*.B.h.16 (Dk38-10);;;;;021655;v;"Den bemuerde werdt [ca. 1570]; gepubliceerd in 1837";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;Kaart: *VIII*.B.h.17 (Dk38-10);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;Kaart: *VIII*.B.h.18 (Dk38-10);;;;De Blonk variant staat al online, maar dit is nog de oude scan. Nieuwe versie moet er nog op komen.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;Kaart: *VIII*.B.h.19 (Dk38-10);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;KAART: *VIII*.B.h.20 (Dk38-10);;;;Al eens gedaan maar moet volgens mij opnieuw.;021667;v;"Eerste toestand van den ouden burgt en de stad Utrecht (Trajectum) onder Dagobert I, Koning der Franken, Clodovicus en Pepyn den Ouden, in het jaar 690 ; gepubliceerd in 1835";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
440;Kaart: *VIII*.B.h.21 (Dk38-11);;;;;021656;v;Plan van het slot Vredenburg ... gepubliceerd in 1840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
441;Kaart: *VIII*.B.h.22 (Dk38-11);;x;;;021657;v;"[Plattegrond van de stad Utrecht]; gepubliceerd in 1840";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
442;Kaart: *VIII*.B.h.23 (Dk38-11);;;;;021658;v;Grondteekeninge van 't huys en hofstede op St. Jans Oudwyck … gepubliceerd in 1841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
443;Kaart: *VIII*.B.h.24 (Dk38-11);;;;Overslaan, Ackersdijck 82 is beter.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
444;Kaart: *VIII*.B.h.25 (Dk38-11);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
445;Kaart: *VIII*.B.h.27 (Dk38-11);;;;De Blonk variant staat al online, maar dit is nog de oude scan. Nieuwe versie moet er nog op komen.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
446;Kaart: *VIII*.B.h.28 (Dk38-11);;;;;021668;v;"Oudste toestand van de burg en stad Utrecht (Trajectum) in het jaar 690 ; gepubliceerd in 1844";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
447;Kaart: *VIII*.B.h.29a (Dk38-11);;;;Scan enkel de gekleurde variant.;021669;v;"Ultraiectini Dominii tabula door Visscher, Nicolaas; gepubliceerd in 1684";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
448;Kaart: *VIII*.B.h.30 (Dk38-11);;;;Al eens gedaan maar moet volgens mij opnieuw.;021680;v;"Urbis Traiecti ad Rhenum novissima et accuratissima delineatio door Specht, Caspar; gepubliceerd in 1740";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
449;Kaart: *VIII*.B.h.31 (Dk38-11);;;;;021681;v;"Dominii Ultraiectini tabula door Wit, Frederick de; gepubliceerd in 1660";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
450;Kaart: *VIII*.B.h.32 (Dk38-11);;;;In plaats van deze: gebruik 249182 voor georefereren, gemonteerd beeld verbeteren, gebruik dus deze handle in plaats van die van dit item.;021682;v;"Nieuwe kaart van den Lande van Utrecht door Roij, Bernard de; gepubliceerd in 1743";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
451;Kaart: *VIII*.B.h.33 (Dk38-11);;;;;021683;v;Kaart van de rivier de Leck benedendams met desselfs dyken … gepubliceerd in 1821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
452;Kaart: *VIII*.B.h.34a (Dk50-9);;;;;021684;v;Kaart van de rivier de Lek benedendams met desselfs dyken … gepubliceerd in 1823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
453;Kaart: *VIII*.B.h.34b (Dk50-9);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
454;Kaart: *VIII*.B.h.35 (Dk38-11);;;;;021685;v;"[Kaart van enige obstakels in de Lek bij Vianen en langs de Bolswaard] door Bolstra, Melchior; gepubliceerd in 1747";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
455;Kaart: *VIII*.B.h.36 (Dk38-11);;;;Overslaan, *VIII* B.h. 13 is beter;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
456;Kaart: *VIII*.B.h.37 (Dk38-11);;;;NIET IN ALEPH!;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
457;Kaart: *VIII*.B.h.38 (Dk38-11);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
458;Kaart: *VIII*.B.h.39 (Dk38-11);;;;;021686;v;"Kaarte van de polders der Eemlandtsche leege landen etc. A° 1666 ; gepubliceerd in 1666";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
459;Kaart: *VIII*.B.h.40 (Dk38-11);;;;De huidige versie is goed genoeg.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
460;Kaart: *VIII*.B.h.41 (Dk38-11);;;;;021687;v;"Ultraiectini Dominii tabula door Danckertsz, Justus; gepubliceerd in 1680";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
461;Kaart: *VIII*.B.h.42 (Dk38-11);;;;;021688;v;"Traiectum Wttrecht door Blaeu, Joan; gepubliceerd in 1649";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
